pid,essay_type,essay,score,comments,millis
76170,angry,"If someone is angry at me, I would try to figure out the reason for this. Most of the time, the anger they feel can be misjudged, in a sense that they are disappointed or hurt. This is why I would try to find the reason, to figure out the source. Usually, when someone is angry at me, it is because of something I did that made them upset. I would try to ask them why this made them feel upset, and try to resolve the issue with minimal conflict.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics of humility in several ways. First, they show a calm and accepting self-concept by acknowledging that they may have done something to upset the other person. They also show an ability to perceive themselves clearly by recognizing that the other person's anger may be due to disappointment or hurt. Additionally, the participant shows openness to discovering new insights by seeking the reason for the other person's anger and trying to resolve the issue with minimal conflict. Finally, the participant demonstrates an awareness of and appreciation for others by recognizing that their actions may have caused the other person's anger and seeking to understand their perspective. However, the participant does not explicitly mention egalitarian beliefs, which prevents a perfect score. 

Score: 4",8108
36009,angry,"Okay it's really hard for me to imagine this. My parents will be mad about me getting a bad grade on an exam if they know the week leading up to it I barely studied and spent a lot of time on ""useless"" activities like hanging out with friends. And my boyfriend will be nearly mad at me when I forget we have plans to hang out and I then try to make it work with both parties and he ultimately doesn't get to spend as much time with me as he wanted. I feel bad. I feel guilty about the bad grade because I upset my parents and know they were right and I could've done better. And I feel bad about my boyfriend because I forgot something and hurt his feelings.",3.00,"

Based on the participant's response, I would rate their humility as a 3. 

The participant shows some awareness of their weaknesses and deficiencies (A), as they acknowledge that they did not study enough for an exam and forgot about plans with their boyfriend. However, they do not seem to be overly distressed by these thoughts (A). 

The participant is able to perceive themselves clearly and consider both their strengths and weaknesses (B), as they acknowledge both their mistakes and successes. However, they do not explicitly take responsibility for their mistakes (B). 

The participant seems open to discovering new insights about themselves and the world (C), as they are willing to reflect on why others may be angry with them. However, they do not explicitly mention being teachable or seeking the truth (C). 

The participant shows some awareness and appreciation for other people (D), as they recognize that their parents and boyfriend have been negatively affected by their actions. However, they do not explicitly mention being sensitive to the needs and feelings of others (D). 

The participant does not explicitly mention egalitarian beliefs (E). 

Overall, the participant shows some humility, but there is room for improvement in terms of taking responsibility for mistakes and being more sensitive to the needs and feelings of others. 

Score: 3.",13739
88031,angry,"Last night I ate some of my roommates blueberries and I feel guilty about it, so when I imagine someone being angry with me I picture her being upset that some of them are gone. Personally, I would be slightly upset that somebody ate my blueberries, so I would think that she is at least slightly bugged about it. I feel like I should maybe buy some berries and offer her some to compensate for the ones I ate, or share some other food item with her later.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates several characteristics of humble people, including a calm and accepting self-concept (A), clear self-perception without exaggeration (B), openness to discovering new insights (C), and awareness and appreciation for others (D). However, the participant does not explicitly demonstrate an egalitarian belief (E). Overall, the participant's response suggests a willingness to take responsibility for their actions and consider the feelings of others, which are key components of humility. 

Score: 4",5761
26479,angry,"They are angry with me because I had to cancel our plans. They were super excited to see me and spend time together, but I wasn't really feeling up for having social interaction with someone. I feel bad about having to cancel but know that would be best for me. I would promise to see them soon.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrated characteristics of humility in several ways. First, they were aware of their own limitations and recognized that they were not feeling up for social interaction. Second, they accepted responsibility for canceling plans and expressed remorse for any disappointment they may have caused. Third, they showed an openness to future plans and a willingness to make it up to the other person. The only characteristic of humility that was not explicitly demonstrated was a focus on others, but this may not have been relevant to the writing prompt. Overall, the participant's response suggests a high level of humility.

Score: 4",6393
69853,angry,"I think they are probably angry with me because I was being a bad communicator. I often find myself getting busy and caught up in my own life and forget to check up on others. This makes me feel extremely stressed and sad because I am a people pleaser and don't like when people are upset with me, especially those who I am close with.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics of humility in several ways. Firstly, they show awareness of their weakness in communication and take responsibility for their actions. They do not try to deflect blame or make excuses for their behavior. Secondly, the participant is open to discovering new insights about themselves and the world. They acknowledge their flaws and express a desire to improve their communication skills. Thirdly, the participant shows appreciation for others by acknowledging their role in their success and expressing concern for their feelings. However, the participant does not explicitly demonstrate egalitarian beliefs, which would involve seeing themselves as equal to others. Overall, the participant's response suggests a high level of humility. 

Score: 4",8108
89905,angry,"Maybe because we had some clashes when playing basketball. I was acting too hard and had strong physical contact with someone. I felt sorry for him right now, but I will probably just feel angry too at that scenario.",2.00,"

Based on the participant's response, I would rate their humility as a 2. 

While the participant does acknowledge their role in the conflict and expresses some regret, they also seem to focus on their own feelings and potential anger rather than showing awareness of the other person's perspective or feelings. Additionally, there is no indication that the participant is open to learning from the situation or seeking a resolution that benefits both parties. 

Overall, the participant's response suggests some level of self-awareness and willingness to take responsibility, but falls short in terms of empathy and openness to growth. 

Score: 2.",6265
78894,angry,"Maybe because I did something wrong; or, maybe they are poor at controlling their thoughts and behavior so they are easily getting irritated. Also, it is possible that there's misunderstanding between us. I feel very upset and stressful when others are angry at me, because somethings they yell at me, or do not respond to me when I talk with them.This can make me feel bad.",3.00,"

Based on the participant's response, I would rate their humility as a 3. 

The participant shows some awareness of their weaknesses and deficiencies (A), but also suggests that the other person may be at fault (B). They acknowledge the possibility of a misunderstanding (C), but also express distress at being yelled at or ignored (A). They do not explicitly mention appreciation for the other person's perspective or feelings (D), but they do not seem to see themselves as more deserving than others (E). 

Overall, the participant demonstrates some humility, but also some defensiveness and self-focus. Therefore, I would rate their humility as a moderate 3. 

Score: 3.",6374
99961,angry,"They are angry because I failed to spend enough time with them or make time with them. They feel less of a priority. I feel disappointed in myself for not making the time. However, I do know that I can't be everywhere for everyone as I have to take time for myself.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics of humility in several ways. First, they show a calm and accepting self-concept by acknowledging their weakness in failing to make time for the other person, but not becoming excessively distressed by it. Second, they perceive themselves clearly without exaggerating their strengths or weaknesses, taking responsibility for their mistake but not trying to take all the credit for their successes. Third, they remain open to discovering new insights about themselves and the world, as evidenced by their willingness to acknowledge their mistake and take time for themselves. Fourth, they show awareness and appreciation for the other person's feelings and needs, recognizing that they feel less of a priority. However, the participant does not explicitly demonstrate an egalitarian belief in their response, which would have further strengthened their demonstration of humility. Overall, the participant's response suggests a high level of humility. 

Score: 4",9824
22693,angry,"I wasn't considerate about their feelings or I went ahead and did something that I liked without regarding them/ listening to them. Sometimes I act out of my own wants/needs and don't tell the person, which in turn can make the person feel unheard and disregarded. I don't like to have people feel mad at me, because it feels shitty knowing that it could have been avoided if we just communicated. I would prefer to handle situations after I've cleared my head and can give neutral responses/ solutions without being clouded by emotions.",4.00,"

Based on the participant's response, I would rate them a 4 out of 5 on the humility scale. The participant demonstrates characteristics A, B, C, and D of humble people. They are aware of their weaknesses and deficiencies (A), can consider both their strengths and weaknesses (B), are open to discovering new insights about themselves and the world (C), and show awareness of and appreciation for other people (D). However, the participant does not explicitly demonstrate characteristic E, egalitarian beliefs. Therefore, the composite score is:

Score: 4",5894
77509,angry,They are angry because they feel I do not make enough time for them in my life. They feel that they are putting effort into our relationship but i am not reciprocating at the same level. I feel that i can understand their feelings but at the same time have a lot on my plate and do not think they are understanding of my responsibilities and workload. i am detached from the situation because i understand their feelings are not truly aimed at me.,3.00,"

Based on the participant's response, I would rate their humility as a 3. 

The participant shows some characteristics of humility, such as acknowledging the other person's feelings and being aware of their own limitations and responsibilities. They also show some openness to feedback by considering the other person's perspective. However, they also seem to be focused on their own needs and responsibilities, and do not show a strong appreciation for the other person's contributions or feelings. 

Overall, the participant's response suggests a moderate level of humility. 

Score: 3.",5545
91997,angry,They would be angry at me because I disagreed with them on something and I spoke out about it. They would be angry because they disagree with me. I personally would be upset with the person for being angry at me. I would be upset because I do not like confrontation and petty drama.,3.00,"

Based on the participant's response, I would rate their humility as a 3. 

The participant demonstrates some characteristics of humility, such as acknowledging their disagreement with someone and accepting responsibility for their role in the conflict. They also express discomfort with confrontation and drama, which suggests a desire to avoid conflict and maintain positive relationships with others. 

However, the participant's response also reveals some areas where they may struggle with humility. For example, they do not seem to be open to considering the other person's perspective or seeking a resolution that benefits both parties. Additionally, the participant's focus on their own discomfort with the situation suggests a lack of awareness or concern for the other person's feelings. 

Overall, while the participant shows some signs of humility, there is also room for growth in this area. Score: 3.",7987
24421,angry,"They are angry with me because I forgot to do something I said I would. I made a promise to do something, and, whether I meant to or not, I broke it. I feel really guilty, but I honestly probably did not want to do the thing anyways. If I really want to follow through on a promise, I do; but, since I forgot to here, I must have not cared enough. Nevertheless, I feel guilty because I know that I have hurt someone else.",3.00,"

Based on the participant's response, I would rate their humility as a 3 out of 5. The participant demonstrates some characteristics of humility, such as acknowledging their mistake and taking responsibility for their actions. They also show some awareness of their weaknesses and deficiencies, as well as concern for the feelings of others. However, there are also some indications of self-deception and self-justification, which suggest that the participant may not be fully open to discovering new insights about themselves and the world. Additionally, the participant's statement that they ""probably did not want to do the thing anyways"" suggests a lack of concern for others' needs and feelings, which is not consistent with the characteristics of humble people. 

Score: 3",6759
49285,angry,"I'm not sure why they're angry with me; presumably it would be because of something I'd done that had hurt or irritated them. I make a pretty active effort to avoid doing things that make other people angry, but for argument's sake my lack of reliability (ie constantly being late to things) is one of my more irritating traits. Typically when people are angry with me, I feel very small and afraid, and default to assuming they're in the right. I'm working on that, though--thanks, therapy!",4.00,"

Based on the participant's response, I would rate them a 4 out of 5 for humility. The participant demonstrates characteristics A, B, C, and D of humble people. They show awareness of their weaknesses and deficiencies (A), can perceive themselves clearly without exaggeration (B), remain open to discovering new insights about themselves (C), and show appreciation for others (D). However, the participant does not explicitly demonstrate characteristic E, egalitarian beliefs. Overall, the participant's response suggests a high level of humility, particularly in their willingness to acknowledge their flaws and work on self-improvement. 

Score: 4",6040
71619,angry,"I imagined someone was angry with me because I failed in some way. I felt shame and anxiety. I felt like I could not escape the situation, and worried that I could do nothing to improve the situation. I also felt upset that I had lost some of the person's trust and frustrated with myself because I would take time to rebuild that trust.",3.00,"

Based on the participant's response, I would rate their humility as a 3 out of 5. The participant demonstrated some characteristics of humility, such as acknowledging their mistake and feeling shame and anxiety about it. However, they also showed some signs of being self-focused, as they were primarily concerned with how they could rebuild the trust they had lost. Additionally, the participant did not demonstrate a clear openness to discovering new insights about themselves or the world. Overall, the participant's response suggests a moderate level of humility.

Score: 3",5427
92366,angry,"They are likely angry with me because I said ""went too far"" and expressed myself too much. I likely said something that was extremely direct and hurt their feelings (I have no filter). I feel extremely guilty about this situation now and cannot let go. I can't sleep, I can't do my homework; all I can do is replay the situation in my head and wish i could take back those words.",3.00,"

Based on the participant's response, I would rate their humility as a 3. Here's why:

The participant shows some awareness of their weaknesses and deficiencies (A), as they acknowledge that they have no filter and likely said something hurtful. They also take responsibility for their mistake (B), stating that they said something too direct and hurt the other person's feelings. However, they do seem to be experiencing excessive distress (A), as they cannot let go of the situation and it is affecting their ability to function. 

The participant does not explicitly mention being open to discovering new insights about themselves or the world (C), but they do seem to be reflecting on their behavior and how it affected the other person. They also express guilt about the situation, which could be seen as a form of openness to negative feedback (C). 

The participant does not show awareness of or appreciation for other people (D), as they do not mention the other person's perspective or feelings. However, they do not seem to see themselves as more deserving than others (E).

Overall, the participant shows some humility but also some areas for improvement. Score: 3.",11461
71589,angry,"I would imagine someone is angry with me because I offended them unintentionally. I think that this may be the case because often I say things before I truly think of the full impact that they may have on others. I don't mean to offend or hurt others, and so this is something that I am constantly trying to avoid and prevent from occurring. I would feel very guilty and upset with myself.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics of humility in several ways. Firstly, they show an awareness of their weakness and deficiency in communication, which is a sign of a calm and accepting self-concept (A). Secondly, they are able to perceive themselves clearly without exaggerating their strengths or weaknesses, and take responsibility for their mistakes (B). Thirdly, the participant is open to discovering new insights about themselves and the world, and is willing to receive negative feedback (C). However, the participant does not explicitly show appreciation for others or egalitarian beliefs (D and E). Overall, the participant's response suggests a high level of humility, but there is room for improvement in terms of recognizing the contributions of others and seeing others as having the same intrinsic value as themselves. 

Score: 4",9010
77781,angry,"The first thing that comes to mind with this scenario is someone, probably my mother, would be angry at me for being angry at them or because I got aggressively passionate about something. There have been times where I ostracize people in my life after arguments, most likely political, and they tend to get angry due to my reaction, which would most likely be anger or passion that could come out as anger. I would likely feel angry at the person if I felt their anger was unfounded but if I actually did something wrong, I feel I am not bad at taking responsibility for my actions and apologizing.",3.00,"

Based on the participant's response, I would rate their humility as a 3 out of 5. The participant shows some characteristics of humility, such as being aware of their weaknesses and deficiencies, accepting responsibility for their mistakes, and being open to discovering new insights about themselves and the world. However, the participant also shows some signs of being self-focused, as they primarily discuss their own reactions and feelings in the scenario, and do not show much awareness or appreciation for the other person's perspective. Additionally, the participant does not explicitly mention egalitarian beliefs or appreciation for others, which are important components of humility. Overall, the participant's response suggests some level of humility, but also room for growth in terms of focusing more on others and recognizing their intrinsic value. 

Score: 3",9317
62763,angry,"Someone is angry with me because I do not know what my exact future career/job is yet. What led them to be angry is that college can be very expensive and if you don't have a plan then you could spend years in college wasting thousands of dollars. I feel upset that this person is angry with me, I am consistently trying to figure out what I want to be in the future but it also isn't the easiest decision to make. I am a very indecisive person so when it comes to something as big as my entire future I can change my mind a lot or become unsure of what I really want.",3.00,"

Based on the participant's response, I would rate their humility as a 3 out of 5. The participant shows some characteristics of humility, such as being aware of their weaknesses and deficiencies (A), and considering both their strengths and weaknesses (B). However, they also show some signs of being self-focused, as they primarily discuss their own struggles with making a decision about their future career (D). Additionally, they do not demonstrate a strong sense of egalitarian beliefs (E). Overall, the participant's response suggests that they have some humility, but there is room for growth in terms of being more open to discovering new insights about themselves and the world (C) and showing more awareness and appreciation for others (D). 

Score: 3",7679
45094,angry,I think someone would be angry with me if they misunderstood me. I can express things in an misleading tone and have unexpressive facial expressions which may not convey my true feelings. They would feel angry because they thought I was angry. I would feel frustrated and upset because people always misunderstand me and this creates a rift.,3.00,"

Based on the participant's response, I would rate their humility as a 3. Here's why:

The participant demonstrates some characteristics of humility, but not all. They show some self-awareness (B) by acknowledging that they can be misunderstood due to their tone and facial expressions. They also express frustration and upset (A) at the situation, but it's unclear if this is excessive distress or a normal reaction.

However, the participant does not demonstrate openness to discovering new insights (C) or awareness and appreciation for others (D). They do not mention seeking feedback or considering the other person's perspective. Additionally, the participant's response does not show egalitarian beliefs (E), as they do not mention seeing the other person as having equal value or importance.

Overall, the participant's response suggests some level of humility, but there is room for improvement in several areas. Score: 3.",8499
16925,angry,"I would say that they are angry at me for not being able to fix what they need into my schedule. I was unable to do a task of theirs because I was so busy with my own to do, and didn't get to do theirs. I would say I feel annoyed because they can easily do their task. It is not only up to me to do something of theirs.",2.00,"

Based on the participant's response, I would rate their humility as a 2 out of 5. The participant shows some awareness of their limitations and responsibilities, but also displays some defensiveness and lack of empathy towards the other person's perspective. The participant acknowledges their inability to complete the task, but also seems to minimize their role in the situation by suggesting that the other person can easily do it themselves. Additionally, the participant's response does not demonstrate a willingness to learn from the situation or consider the other person's feelings. Therefore, while there are some indications of humility, there is also room for improvement in terms of self-awareness, empathy, and openness to growth. 

Score: 2.",6759
93965,angry,"Maybe I said or did something to hurt their feelings! I am so sorry! Even though I didn't intent to hurt them, I know words have a heavy impact! I would like to apologize and make an effort to never phrase what i said to them in that way again.",4.00,"

Based on the participant's response, I would rate their humility as a 4. 

The participant demonstrates characteristics of humility in several ways. They show awareness of their potential mistake and express genuine remorse for potentially hurting someone's feelings. They take responsibility for their actions and express a desire to make amends. Additionally, the participant acknowledges the power of words and their impact on others, which shows a level of sensitivity and consideration for others. 

However, the participant does not demonstrate all of the characteristics of humility listed above. While they acknowledge their potential mistake, they do not show openness to discovering new insights about themselves or the world, nor do they demonstrate an awareness of and appreciation for others. 

Overall, the participant's response suggests a moderate level of humility. 

Score: 4",7686
36842,angry,"I found many instances of anger towards myself stemming from miscommunications. Often times I find myself thinking one thing, but when I try to phrase it it comes out in a different manner which can be misconstrued. I generally feel surprise and guilt when I realize i caused a negative emotion in a person, and attempt to rephrase my thoughts to deescalate the situation.",4.00,"

Based on the participant's response, I would rate them a 4 out of 5 for humility. The participant demonstrates characteristics of humility in several ways. First, they show self-awareness and an ability to reflect on their own weaknesses and mistakes without excessive distress (A and B). They also demonstrate a willingness to learn and grow from negative feedback (C). Additionally, the participant shows awareness and appreciation for others' contributions and feelings (D). The only characteristic that is not explicitly demonstrated in the response is an egalitarian belief (E). Overall, the participant's response suggests a high level of humility. 

Score: 4",7229
85953,angry,"If someone was angry with me, it would likely be one of my parents. I haven't had a conflict with any of my friends in a very long time, so I don't know what they would be angry at me about. In regard to my parents, they would probably be mad at me for forgetting to do something I said I would do (probably several times). When this happens, the issue is usually resolved when I finally do whatever I was supposed to.The conflict doesn't last very long, and neither my parents nor I dwell on it. It doesn't have an impact on my mood or feelings.",4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics A, B, C, and D of humble people. They have a calm and accepting self-concept, are aware of their weaknesses and deficiencies, and can accept responsibility for their mistakes. They remain open to discovering new insights about themselves and the world, and show appreciation for others. However, the participant does not explicitly demonstrate characteristic E, egalitarian beliefs. 

Score: 4",5536
99276,angry,They are angry with me because I am not trying to be better like I said I would. They became angry with me because I was crying and not trying to pull myself out of it. I feel defeated and like I have failed.,3.00,"

Based on the participant's response, I would rate their humility as a 3. Here's why:

The participant shows some awareness of their weaknesses and deficiencies (A), as they acknowledge that they are not trying to be better like they said they would. They also accept responsibility for their mistakes (B), as they recognize that their lack of effort led to someone being angry with them. However, the participant does not demonstrate openness to discovering new insights about themselves (C), as they do not mention any willingness to learn from the situation or receive negative feedback. Additionally, the participant's response is primarily focused on themselves and their own feelings (D), with no mention of the other person's perspective or feelings. Finally, the participant's response does not demonstrate egalitarian beliefs (E), as they do not mention seeing themselves as having the same intrinsic value and importance as others.

Overall, the participant's response shows some humility, but there is room for improvement in terms of openness to feedback and consideration of others. 

Score: 3.",11327
82483,angry,They are angry because if a miscommunication or because I overstepped my boundaries of what a friend does. By being overprotective I may have stepped into a role that I should not have. I feel awful about the situation but also recognize that the role of friends for every person is different.,4.00,"

Based on the participant's response, I would rate their humility as a 4 out of 5. The participant demonstrates characteristics of humility in several ways. First, they show a calm and accepting self-concept by acknowledging their mistake and taking responsibility for their actions without excessive distress. Second, they perceive themselves clearly without exaggerating their strengths or weaknesses. Third, they remain open to discovering new insights about themselves and the world, as evidenced by their willingness to recognize their mistake and learn from it. Fourth, they show awareness and appreciation for others by acknowledging that the role of friends for every person is different. However, the participant's response does not explicitly demonstrate egalitarian beliefs, which is why I did not give them a score of 5. Overall, the participant's response suggests a high level of humility.

Score: 4",8617
